37.55;33.95;31.43;29.93;30.25;32.43;42.45;53.05;60.55;56.79;53.3;52.85;48.99;45.9;44.43;43.9;44.99;47.93;51.82;53.43;51.43;49.28;48.09;41.97
37.43;33.14;31.93;30.8;30.93;34.3;42.37;51.85;57.11;58.09;58.6;59.74;54.93;52.44;51.1;50.74;48.01;50;51.93;51.37;48.86;48.9;47.93;40.96
38;33.92;30.78;29.01;28.46;31.85;39.4;48.87;54.61;54;50.01;48.44;45.81;41.42;39.72;37.9;37.57;39.22;41.81;44.12;42;43;43.6;38.01
34.22;29.3;26.65;25.04;24.9;24.9;24.61;28.17;32.16;34.85;33.18;32.91;28.97;24.93;22.5;21.69;21.99;25.67;32.92;35.43;41.9;42.94;44.12;36.24
29.52;23.93;20.93;18.93;17.93;17.43;17.93;21.93;22.93;26.93;28.38;29.79;29.43;27.32;24.77;24.16;21.94;24.43;29.5;35.93;39.11;39.96;40.93;33.93
33.93;26.99;24.93;22.05;23.24;28.21;39.59;51.52;57.76;59;58.5;59.43;57.17;56.18;52.51;49.93;48;48.5;50.66;52.51;51.93;49.93;48.68;40.93
33.4;30.3;28.55;27.01;26.93;29.3;39.86;47.9;54.75;55.88;55.9;56.15;52.9;51.93;48.53;46.42;44.43;47;50.48;52.43;50.18;48.94;46.61;40.66
37.68;34.38;30.81;28.73;27.98;32.43;40.82;51.41;58.18;58.1;61.6;63.21;58.93;54.68;50.71;48.77;47.1;48.93;51.79;55.15;50.01;50.01;49.9;42.78
36.85;33.93;29.93;27.39;27.18;29.23;33.04;38.71;43.1;43.78;44.15;45.6;43.16;38.87;36.78;36.58;35.67;38.54;42.12;43.6;43.48;41.79;43.29;36.43
29.93;25.77;23.34;19.93;19.43;22.71;34.68;45.93;48.89;47.8;45.9;45.96;43.1;38.37;37.2;36.4;36.61;40.8;43.9;45.1;42.6;43.25;44.61;37.93
32.43;27.68;23.43;20.44;17.8;17.8;20.68;26.68;27.9;29.68;29.18;27.87;22.8;18.42;15.5;17.8;22.01;27.88;32.43;37.66;38.12;38.58;40;35.28
28.63;22.24;18.98;15.8;14.93;14.5;14.43;17.2;21.25;25.89;27.43;31.43;31.93;26.81;24.93;25.64;26.01;30.4;35.43;38.93;40.19;41.09;43.2;36.84
32.43;27.93;25.12;23.43;23.93;27.93;38.71;51.39;55.93;55.93;58.41;61.83;57.4;55.09;51.58;47.99;46.33;47.19;50.43;50.93;50;47.36;47.56;38.55
37.06;32.21;30.04;27.77;26.47;30.38;40.4;51.68;58.58;58.43;58.81;60.88;56.46;54.55;52.43;49.43;47.76;48.9;49.43;49.93;48.29;46.63;47.38;41.3
35.43;32.62;32.07;30;30;32.54;42.79;53.2;59.6;60.43;60.7;63.5;61.5;58.81;53.24;51.75;49.43;49.2;51;50.43;48.3;49;49.99;43.43
36.68;34;32.38;30.93;31.18;33.46;43.93;53.16;56.43;56.4;56.42;58.87;54.85;51.36;50.01;49;48;50.72;52.3;52.3;51.44;49.59;49.13;40.8
35.93;31.5;30.12;27.99;28.01;30.03;40.6;50.73;55;55.03;52;51.97;50.18;45.67;43.3;40.91;40.51;43.1;45.68;46.7;45.97;42.7;43.72;36.6
30.79;26.12;22.65;20.27;20.8;20.37;21.29;25.18;31.73;34.04;32.17;31.17;28.68;24.01;20.9;21.92;24.01;29.93;34.27;35.18;38.43;37.29;39.83;34.27
23.6;19.38;15.41;10.93;8.31;7.14;8.14;11.88;17.85;17.88;18.91;21.93;15.88;10.93;8.93;8;16.24;21.2;27.2;33.2;39.1;41.73;45.13;36.04
31.83;27.62;23.73;20.59;21.35;25.47;41.7;53.4;55.1;52.09;50.3;48.16;44.4;41.04;40.68;40.98;41.01;45.6;47.66;48.04;45.9;45.15;45.6;37.76
36.12;33.43;30.2;28;28.21;32.7;40.29;52.1;59.43;58.17;55.9;57.25;54.43;51.93;50.81;49.43;47.51;49;51.43;51.86;51.4;49.55;49.64;40.43
35.3;32.99;32;29.99;30.16;33.5;41.52;54.18;60.45;62.42;66.34;65.94;61.6;58.43;57.68;53.99;51.3;51.82;55.18;54.43;48.54;46.6;49.25;40.02
38.33;35.91;33.43;31.9;32;33.43;42.43;56.11;60.93;61.86;61.55;61.9;58.43;56.93;52.43;50.4;46.7;48.08;49.7;49.68;49.07;45.27;45.93;40.43
32;32;28.5;25.88;26.23;28.93;35.2;44;47.43;45.1;42.6;42.2;39.19;38.03;36.25;35.01;35.93;39.43;41.66;43.18;42.7;41.46;44.93;38.2
34;30.66;26.2;23.5;23.5;23.5;24.43;27.34;31.43;32.8;31.18;29.68;27.68;22.68;20.68;22.7;24.23;29.68;35.4;39.68;39.43;39.77;44.9;37.29
27.93;22.93;19.3;18.03;17.5;15.86;13.53;15.46;20.43;21.17;23.62;25.93;23.93;19.59;17.59;18.49;20;25;29.93;33.93;33.93;34.93;38.21;30.5
27.43;22.43;18.25;14;14.93;20.31;34.64;43.64;53.99;52.12;50.84;50;44.9;42.49;39.93;38.93;38.6;41.43;43.7;46;45.72;44.93;46.68;38.6
28.96;22.99;18.5;16.7;17.8;23.3;36.43;44.33;45.93;44.93;44.1;45.1;42.93;42;39.93;39.93;39.53;44.41;49.14;50.59;48.62;46.9;48;40.43
37.3;34.18;31.11;29.51;29.51;33.43;43;54.59;57.79;60.93;62.43;63.22;60.74;57.93;56.13;55.01;52;54;54.93;52.46;53;48.88;51.38;43.36
41.09;37.39;34.5;32.44;31.68;34.4;44.93;54.05;59.43;59.76;59.1;60.43;58.43;58.08;55.72;52.47;50;52.17;53.63;52.77;50.37;47.3;49.82;43.89
35.4;33;30.62;26.39;27.14;31.05;42.35;51.46;55.93;55.96;54.3;53.79;49.63;46.57;45.86;44.67;44.87;46.4;48.4;48.2;47.8;46.13;48.47;42.18
36.4;34.78;31.01;29.62;26.8;26.93;27.44;32.44;35.87;38.05;38.04;39.23;39.12;33.43;29.4;28.84;28.18;32.71;37.93;40.38;40.43;41.01;43.93;39.61
29.62;24.22;21.25;17.43;17.51;15.64;16.56;18.93;21.83;24.93;26.93;29.09;29;24.34;20.14;19.43;19.46;24.26;30.14;34.43;36.43;39.1;42.3;36.16
33;27.83;24.78;21.09;21.46;27.63;41.8;53.2;59.99;59.64;59.99;64;59.18;59.3;55.93;52.93;50.08;53.25;54.66;54.99;54.1;50.05;51.51;42.35
35.93;32.43;31.28;28.4;27.26;32.11;41.68;53.15;57.19;58.43;59.19;61.63;58.2;57.5;54.69;53.43;50.18;52.68;54.68;52.17;49.96;47.93;49.86;42.99
37.5;35.56;32.62;28.67;27.22;32.92;41.56;52.49;56.43;57.25;56.86;59.18;54.8;54.18;52.41;51.28;50.9;52.05;52.86;52.18;52.39;50;50.93;45.27
35.95;34.36;30.68;26.17;25.07;31.91;39.72;50.02;53.68;54.86;55.3;56.93;54.2;53.09;51.93;51.97;50.19;50.93;52.82;50.93;48.78;45.68;49.43;42.09
36.15;33.49;29.68;24.43;24.18;32;37.66;49;56.68;58.59;58.92;60.56;56.1;54.72;51.18;50;47.27;49.9;51.9;51.53;48.68;46.33;49.7;43.18
41;35;33.18;30.46;28.2;27.44;30.78;36.44;42;45.43;44.35;44.09;41.93;34.12;30.8;30.37;32.51;36.61;42.93;44.43;42.68;41.92;44.93;38.46
29.9;23.4;19.45;17;15;12.85;14.5;17;20.37;23.41;24.43;26.43;26.43;21.52;17.99;19.5;19.43;22.6;31.54;36.64;37.69;41.31;44.8;36.93
29.41;25;21.35;19.43;17.89;21.93;39.43;46.18;53.69;54.61;55.5;56;53.26;51.41;48.3;47.06;45.6;49.18;51.68;52.34;51.06;48.29;49.95;42.73
37.43;32.76;27.93;23.98;24;31.9;41.9;49.8;54.8;56.96;57.16;56.88;54.43;54.72;53.05;52.21;50;51.43;53.68;54.91;52.37;50.93;52.49;43.21
39.18;36.3;33.42;31;32.17;34.93;41.3;50.4;55.8;55.93;55.68;55.9;53.4;51.43;50.84;49.09;48;48.88;49.79;49.9;47.9;47.9;48.88;41.31
36.35;33.79;29.68;26.03;27.18;30.95;36.3;44.5;52.2;52.8;50.46;50.61;47.3;41.6;40.92;39.05;36.36;39.93;46.15;47.56;46.97;46.45;48;40.59
38.55;34.25;31.76;28.11;28.94;33.18;41.9;52.18;59.7;61.12;63.01;63.13;60;55;52.18;52;48;48.56;48.89;49.13;48.58;47;48;40.4
33.68;32.3;28.09;25.72;23.2;22.01;23.56;26.93;31.68;36.7;34;30.5;29.53;18.17;15.12;15.93;18.43;25;30;37.1;36.4;38;38.74;34.33
31.14;21.43;17.38;15.5;13.37;12.19;15.41;17.54;19.96;24.1;26.33;29.9;29.76;23.43;20.68;18.43;15.5;20.93;30.93;36.18;37.93;40.68;44.52;36.8
34.5;26.69;22.01;20.37;20.43;26.01;38.97;49.43;52.93;53.43;52.94;53.43;49.24;46.84;44.4;42.43;39.93;42;46.03;46.36;47.6;45.6;45.73;37.99
35.32;32;29.39;24.9;25.37;31.52;41.09;49.47;56.6;58;58.62;58.93;54.8;51.88;49.91;50.72;47;46.96;47.75;48.3;49.75;46.5;48.86;41.88
38;35.01;29.84;26.82;29;33;40.96;49.6;54.1;56.1;58.1;60.79;56.39;53.31;49.74;48;46;47.72;49.93;49.68;47.93;45.96;48.08;40.81
35.7;33.4;28;23.43;23.75;29.76;38.74;46.05;49.28;49.24;47.5;46.3;41.6;37.95;36.75;37;37.25;37.33;41.4;42.5;41.4;40.32;37.93;35.44
33.85;29.93;25.8;23.2;24.01;30.11;40.48;48.6;50.69;52.66;52.89;53.48;52.75;51.43;48.8;48.07;47.91;48.31;49.4;49.62;48.72;46.93;48.85;43.5
41.4;37.81;34;32.01;29.92;29.27;29.7;34.08;40.1;43;43.64;43.63;41.56;37;34.23;32.46;33.89;38.04;40.43;43;40.25;40.63;42.41;37.67
30.25;24.96;21.7;18.3;18.5;18.18;14.41;17.71;16.99;23.5;27.83;30.8;31.08;24.7;20.72;19.95;19.99;25.28;33.21;37.96;40.93;42.31;45.23;37.59
34.3;27;23.38;18;18.41;24.92;40.6;48.6;52.07;52;51.3;49.9;47.24;45.29;44.37;44;43.47;46.34;49.28;50.73;49.7;47.33;48.62;40.35
37.23;33.84;32;29.3;29.29;33.93;41;49.65;51.5;51.54;49.8;48.35;46.43;45;43;42.79;43.34;47.2;49.93;52.1;51.25;50.1;50.47;44.5
37.96;37.96;34.82;31.93;31.69;36.1;43.43;52.91;53;55.64;56.43;55.23;53.08;50.85;50.43;49.54;50.06;53.93;55.01;54;53.18;52.19;52;44.43
40.95;38.25;35.7;33.42;34.36;36.33;42.93;51.82;55.33;55.64;57.93;57.9;56.1;53.43;51.93;52.12;51.18;54.66;56.72;53.43;52.7;52.7;51.88;44.7
41.32;38.93;36.18;34.66;34.19;36.69;42.45;50.66;54.5;55.1;54.71;55;51.4;48.4;46.36;46.18;48.2;51.18;53.17;52.43;50.22;50;49.93;43.43
41.62;37.18;35.43;32.75;31;30.49;31.08;34.76;37.9;41;42.58;42.96;41.43;35.86;33.43;33.02;33.93;36.38;38.72;38.81;39.55;38.93;41.4;37.77
31.01;26.39;23.1;19.61;17.34;15.22;15.6;16.67;20.3;24.47;28.88;33.31;30.98;25.57;19.28;19.48;21.51;27.3;34.12;38.14;36.34;37.96;42.97;36.53
31.93;29.04;24.93;19.46;21.66;28.69;38.91;47.29;49.2;50.9;51.6;51.93;50.43;46.93;43.93;43.22;44.05;47.31;49.61;49.03;50.43;49.25;48.13;40.2
35.48;33.81;30.9;27.43;27.22;31.79;39.2;50.37;51.04;51.14;52.36;53.04;52.93;52.32;50.18;48.43;46.3;47.53;48.93;48.77;50.43;48.69;48.92;38.95
38.25;35.6;32.61;28.65;29.08;33.43;39.68;48.16;49.18;49.93;48.9;47.93;47.01;44.86;44;43.37;43.93;46.73;48.45;48.57;47.1;46.28;46.43;40.2
35.7;33.21;29.64;24.59;26;30.4;38.42;44.6;48.99;49.57;49.68;50.43;49.38;48.17;47.43;46.44;48.31;50.55;52.68;52.43;50.93;49.93;48.99;43.43
37.49;35.38;31.96;26.93;27.81;32.43;38.81;47.6;51.21;52.07;52.3;53.21;53;50.66;49.5;46.93;44.59;47.64;51.27;51.9;50.22;48.9;48.18;42.54
41.76;38.44;34.56;32.56;31.68;31.01;33.6;36.93;40.26;44.4;43.92;43.64;41.45;37.91;35.9;36.6;38.54;41;43.68;44.61;43.43;43.8;45.79;41.21
37.68;32.93;27.06;22.92;20.93;20.49;20.93;24.06;28.18;31.9;35.18;38.82;38.37;31.27;26.9;24.51;25.52;30.43;39.91;43.2;42.18;43.2;45.93;37.93
35.43;28.07;25.43;20.42;21.98;29.93;39.88;52.93;50.73;53.58;54.27;53.41;51.64;48.43;46.75;44.01;43.38;46;46.93;48.89;48.93;47.89;48.29;39.93
35.92;31.43;26.8;21.77;22.06;30.01;37;43.92;45.43;45.2;45.38;44.18;43.18;41.46;40.13;40.3;40.18;44.43;48.81;49.36;49.64;48.79;48.82;41.87
36.01;31.41;26.93;22.43;24.2;32.21;40.74;49.4;50;51.17;50.76;51.41;50.76;49;48.2;48.4;47.93;49.26;51.76;51.37;51.18;49.8;50.6;44.61
41;36.18;32.68;28.4;28.2;33.08;41.56;49.2;53.18;54.67;54.28;53.82;53.76;51.93;50.76;49.8;48.71;49.35;49.93;49.01;50.01;49.91;50.38;44.18
43.09;37.92;35;32;30.82;35.05;43.26;48.65;51;50.59;51.09;52.21;51.47;48.25;47.66;47.29;45.51;47.43;49.2;49.86;49.76;48.63;48.99;42.43
42.5;39;35.1;33.31;32.2;33.68;34.43;36.17;39.16;43.77;43.73;43.89;43.03;39.11;36.93;35.43;38.3;39.72;43.72;44.57;43.66;43.64;46.48;42.1
37.1;31.63;25.31;22.36;21.48;22.63;19.63;21.01;25.44;28.39;28.99;29.52;26.93;20.93;19.35;18.82;21.01;25.93;35.13;39.99;44.36;47;47.25;41.95
35.16;29.61;27.12;20.87;22.8;30.7;42.93;50.57;51.42;51.22;51.9;52.61;52.8;52.28;50.89;49.87;49.99;51.37;53.21;53.43;52.12;52.22;50.17;43.48
41.6;38.3;35.1;32.37;31.8;37.49;42.74;49.6;53.93;54.08;53.8;53.2;52.93;52.06;51.43;50.43;50.1;54.2;54.2;53.52;52.64;53.54;51.97;45.2
42.35;37.49;34.01;31.54;30.74;35.43;40.93;50.02;48.12;48.2;47.55;46.07;45.23;42.55;40.56;39.68;39.96;43.93;48.33;49.79;49.93;49.41;48.93;43.57
41.1;37.33;34.83;32.03;32.4;37.63;43.93;55.03;58.33;59.28;60.47;62.36;59.83;56.73;54.83;54.81;54.73;56.7;58.31;58.11;56.25;54.53;54;48.03
45.63;40.32;38.13;38.9;37.11;41.76;47.37;56.93;57.33;58.63;58.51;57.87;56.83;54.33;52.95;52.1;51.33;55.3;57.2;57.18;57.58;58.43;57.14;50.73
46.5;43.18;38.29;37.4;37.4;37.4;39.32;42.14;44.43;46.93;47.35;47.9;45.01;39.97;37.4;37.4;41.05;45.27;48.93;50.93;54.6;51.86;49.9;45.4
39.86;32.86;30;30;30;32;32.09;30.56;33.48;39.11;41.27;41.47;40.46;34.95;30.21;30.23;31.5;35.13;44.91;51.99;55.99;56.41;54.95;48.63
40.5;38.1;36.8;36.1;35.4;37.41;50.43;66;64.2;64.2;63.9;63.43;62.43;60.5;57.1;59.9;61.15;63.93;68.3;70;66.43;61.93;58.21;53.43
45.13;42.28;40.01;39;39;42.01;52.18;63;65.74;66.11;68.27;68.39;66.02;64.31;61.38;60.34;59.49;62.36;64.02;65.22;65.56;64.19;58.43;51.52
49.18;42.49;38.98;37.85;37.42;39.18;50;59;63.18;64.43;60.3;58;52.68;49.32;45.31;45.14;48.36;53.43;57.46;59.35;61;59.88;52.41;46.85
43.79;39.6;37.37;37.24;37.6;39.89;46.83;57.1;58.63;58.53;59.81;60.83;59.1;56.38;54.88;54.43;55.01;58;60.88;63.01;65.48;60.48;55.21;49.47
48;42;42.01;39.46;40.53;43.33;55;63.45;74.23;70.76;69.83;74.83;67.95;62.53;58.75;58.43;56;57.7;58.79;61.2;61.21;58.83;55;49.83
46.71;41.44;37.47;35.68;34.25;35;37.43;38.01;41.93;46.85;46.29;44.93;40.33;40;37.5;36.5;37.93;42.35;44.92;45.96;43;41;41;33.57
29.49;21.01;16.65;12.99;12;12;10;15;16.02;21.18;21.18;19.76;17.39;15;9.37;12.11;16.82;25.24;34.68;41.14;44.52;45.02;44.92;37.53
31.23;24.72;22.41;20.05;20.12;27;43.64;52.5;53.43;53.78;54.97;54.99;52.85;50.73;49.59;49.43;50.13;52.93;55.93;57.21;62.61;61.32;57.48;47.87
43.63;40.07;37.6;36.23;35;38.98;49;57.38;56.53;58.36;58.93;59.79;57.61;55.23;55;54.6;55.23;58.98;61.23;62.13;61.23;59.19;55.35;50.21
42.73;41.11;39.4;38.9;37.92;38.71;49.43;56.53;58.88;59.38;59.93;59.83;57.34;54.93;54.43;54.05;54.77;57.99;59.63;60;60.51;58.48;52.33;48
43;40.81;39.6;38.9;38.9;40.31;46.73;56.82;64.88;65.11;64.88;66;61.66;60;57.81;56.2;56.28;57.43;58.22;57.58;57.53;55.5;52;46.65
43;40.61;39;37.41;36.94;38.74;45;55.11;59.5;60.09;62.7;65.5;60.49;57.06;52.33;51.33;48.94;49.89;51.9;51.03;50.63;51.37;47.16;43.07
41.46;39.51;37.69;36;34.53;35.81;36.43;39.98;46.51;49.76;50.68;50.5;49.14;44.93;42.25;39.81;43;46.43;47.71;50.2;49.6;49.2;46.43;38.95
36.26;32.06;26.67;25.01;24.56;24.64;24.03;26.1;31.8;36.27;38.91;41.35;40.4;35.01;31.01;30.62;32.87;38.06;45.32;48.37;49.34;50.01;49.84;41.93
38.74;35.87;34.1;31.29;31.49;37.03;46.13;57.34;59.83;60.48;60.9;60.69;59.32;57.27;55;52.75;53.13;55.08;57.3;56.86;61.03;57.1;50.13;42.03
42.52;39.8;37.23;35.46;36.19;38.93;49.56;56.88;59.86;58.9;58.53;58.49;54.63;53.6;52.23;50.8;51.11;54.03;56.53;57.26;58.98;55.43;48.43;43
39.88;37.92;35.99;34.58;35.01;38.65;47;56.83;58.55;59.93;60;61.76;58.35;55.93;52.93;49.43;50.95;53.22;55.23;55.73;57.1;53.03;46.12;40.23
39.76;37.53;34.93;31.43;34;38.36;45.05;54.25;59.01;58.06;55.43;54.6;51.62;49.01;46.93;46.93;51.14;54;58.13;59.6;59.1;55.79;46.36;39.48
39.65;38.06;34.5;31.41;32.07;37.3;43.78;54;56.23;54.44;51.7;50.11;44.3;40.93;38.33;39.51;43.96;51.03;55.58;57.44;59.75;56;49.07;41.15
42;40.93;37.8;36.75;35.12;36.6;38.37;40.3;42.7;49.18;50.18;48.86;43;36.93;35.24;35.7;38.51;44.8;49.08;54.08;56.94;51.9;49.72;43.4
39.4;34.76;30.64;28.08;26.88;26.89;30.35;31.25;29.74;34.83;35.36;33.32;29.08;24.63;21.08;23.47;27.44;34.24;45.12;48.7;53.81;52.9;49.47;42.01
39.88;36.33;33.18;31.88;33;38.72;51.71;57.75;64;61.73;60;57.49;54.63;53.17;52.16;52.53;54.6;58.54;62.7;64.4;66.37;60.71;51.83;44.8
43.13;40.01;38;36.2;35.25;40;51.53;60.35;62.83;61.62;60.05;60.21;57.43;53.07;53.32;55.49;54.63;57.67;60.28;62.43;63.93;58.46;52.87;45.01
42.64;39.78;38.77;36.37;37.02;41.2;52;63.27;67.43;66.97;66.1;67.58;65.02;63;61.25;60.11;58.77;59.1;61.43;64;65.51;60;55.2;47.26
43.03;39.56;37.66;35.12;35.78;39.79;53.01;63.04;64.1;65.05;63.92;64.59;62.11;60.3;58.59;57.07;57.36;59;63.12;64.53;62.28;58.89;50.05;42.8
39.58;36.35;34.67;30.77;30.53;34.46;44.33;51.25;56.93;53.58;47.05;40.72;36;33.93;33.07;35.36;37.76;44.43;50.73;52.47;53.45;47.73;40.96;35.86
34.57;32.58;29.12;27.33;27.69;29.74;35.35;39.87;45.22;49.99;51.43;50.68;48.4;42.93;39.76;39.93;40.72;45.9;51.72;55.17;55.66;53.06;50.43;45.05
38.88;34.41;29.5;27.15;25.86;27.5;28.14;30.89;30.99;35.03;35;37.43;29.66;25.71;22.88;23.88;29.2;35.86;44.63;51.79;60;55.42;49.89;42.33
39.81;32.2;30.4;28.13;26.71;34.34;49.84;62;63.92;61.68;60.35;59.99;57;55.2;53.97;54.91;57.03;59.19;62.01;64.59;68.55;62.2;55.53;46.63
43.66;37.88;36.9;33.44;33.18;39.01;52.48;61.58;62.64;61.15;60.03;59.92;56.73;55.53;52.26;52.73;54.29;58.56;61.99;64.33;63.3;57.21;51.3;45.18
38.81;37.82;34.85;32.71;33.75;38;53;60.26;66.12;65.34;64.39;62.71;58.95;56.95;54.95;53.95;51.18;55.78;59.61;64;65.03;58.59;53.01;46.16
41;39.21;36.84;34.72;34.83;39.21;52.73;64.01;63.49;61.96;60.24;59.75;56.82;54;53.14;51.49;53.04;58.79;62.33;66.88;65.25;60.01;52.61;46.13
39.93;37.49;35.7;32.67;35.32;37.87;52.83;62.53;61.83;60.53;60.54;58.35;55.32;52.09;48.14;47.63;49.2;55.19;60.26;64.16;63.39;57;51.83;43.79
40.39;38.61;36.82;32.03;30.81;31.93;36.06;41.37;40.93;46.68;47.03;45.18;37.12;30.23;29.22;30.67;32.39;36.79;43.68;49.18;51.68;46.33;42.9;38
35.9;31.36;25.39;20.1;20.87;22.08;24.28;24.69;31.56;38.09;41.51;41.62;38;35.11;31.28;30.65;31.95;36.94;44.66;52;54.36;46.97;41.91;32.76
31.13;24.91;22.78;15.83;15.46;26.18;42.39;52.58;55.48;55.23;54.51;54.92;51.16;47.86;46.02;45.83;44.66;50.43;55.4;59.18;59.96;51.23;43.64;37.17
21.6;21.34;20.91;20.4;22.8;29.9;47;55.53;58.78;57.41;57.11;54.31;49.93;43.64;45.34;45.96;49.43;53.08;59.04;65.01;63.54;52.9;45.9;39.84
35.08;31.7;28.93;25.93;27.83;36.5;53.07;58.52;63.2;62.27;60.35;59.78;54.51;51.7;51.2;52.53;52.3;57.93;61.78;68.43;64.93;55.38;48.6;40.08
38.24;33.33;30.01;26.4;27.07;34.6;45.56;56.5;61.93;59.89;57.29;55.35;46.93;44.43;44.62;47.39;48.84;53.26;57.48;62.43;60.43;49.5;42.93;36.43
32.91;29.93;27.1;23.93;24.76;32.43;45.67;59.68;59.93;58.37;57.02;54.62;50.66;46.93;44.99;46.43;49.43;52.93;59.79;65.1;60.79;51;45.23;38.78
32.27;31.84;30.43;28.58;26.33;29.35;33.75;38.84;43.11;47.69;49.08;48.03;38.41;35.32;31.53;31.78;33.37;39.91;44.97;51.72;53.5;42.66;37.01;32.29
33.33;28.54;24.74;20.5;20;20.48;23.47;26.31;27.67;31.83;33.02;31.56;24.41;22;21.38;20.96;25.48;32.88;44.76;53.94;59.58;49.42;44.55;39.92
30.33;25.44;24.04;21.93;21.82;32.43;47.43;61.93;66.12;62.89;59.73;56.55;52.93;52.22;51.43;51.42;51.7;54.78;60.86;69.5;67.93;52.73;45.28;38.93
36.93;33.17;33;29.8;30.8;37.21;52.18;61.02;64.83;63.43;60.96;60.18;56.18;54.16;52.46;48.93;49.93;52.57;59.8;67.7;65.23;50.04;43.65;36.99
31.9;29.93;25.5;23.5;22.93;24;28;33.22;30.21;30.77;31.18;31.87;31.93;27.93;25.93;25.61;26.93;32.7;38.54;49.43;49.73;39.29;33.43;22.43
24.73;22.02;18.53;14.83;18.11;27.77;42.92;58.32;59.2;59.64;59.08;60.43;57.28;54.89;53.07;50.83;49.93;51.85;56.72;64.81;60.23;47.28;38.13;32.08
35;32.94;30.93;28.89;29.67;36.6;52.85;61.55;66;62.52;58.34;53.13;43.43;35.51;36.8;34.6;36.8;35.8;39.75;46.93;44.75;35.85;34.7;29.75
29.67;27.18;26.25;25.94;23.93;29.02;35.43;41.08;43.8;47.95;49.43;48.73;40.11;35.87;35.49;35.59;37.3;39.93;49.09;56.8;55.83;44.9;38.9;35.28
30.38;24.43;21.62;18.5;17.99;22.1;24.13;27.29;31.38;34.48;37.7;35.93;29.93;25.24;22.13;23.21;24.98;33;40.12;55.09;54.74;43.21;38.88;33.52
32.88;28.93;29.01;28.43;28.93;34.8;50.28;63.8;65;62.84;60.93;60;57.43;57.93;54.93;54.75;51.43;53.43;65.43;84.86;73.19;56.43;48.93;37.43
36.41;34.3;31.67;29.12;30.23;35.87;49.48;56.1;62.43;59.87;54.98;51.04;44.23;39.23;38;38.63;42.11;48.89;57.19;68.53;58.55;51.42;42.4;36.62
36.43;34.93;32.93;31.93;32.43;36.81;49.43;64.24;63.95;64.03;62.57;59.41;56.33;53;52.66;52.22;52.88;55.68;62.85;80.82;65.75;53.93;46.05;38.93
37.51;36.03;34.27;33.25;34.05;37.33;52.13;65.75;63.49;62.06;59.98;57.23;50.13;47.11;47.08;49.05;50.31;54.83;62.77;80.53;62.85;51.99;44.23;35.63
35.4;32.83;31.18;29.09;30;33.52;45.1;60.13;62.11;60.67;57.83;53.63;49.01;44.23;43.73;43.87;44.53;48.03;54.45;63.66;52.43;42.73;39.05;32.35
27.69;27.29;27.08;25.29;25.2;27.99;32.53;35.21;37.02;39.36;38.68;36.43;33.69;31.69;31.99;32.69;35.21;40.94;50.41;56.43;49.95;37.49;34.68;32.43
29.78;25.74;21.71;20.43;18.35;17.33;23.39;28.43;32.04;36.85;39.1;39.43;35.9;30.43;28.78;29.43;32.43;38.93;49.27;57.93;58.76;47.9;42.93;36.69
34.7;32.05;30.05;27.25;28.2;33.93;48.5;65.5;68.16;65.93;64.06;62.73;59.98;56.66;54.99;53.01;52.23;55.41;64.13;83.11;63.48;53.18;45.36;34.99
31.01;28.86;24.44;23.43;23.3;30.93;43.73;55.02;56.2;51.67;47.93;44.28;37.6;36.25;37.43;38.43;39.43;45;59.73;71.85;58.25;46.43;38.57;34.6
33.38;32.88;30.09;28.12;28.6;34.45;45.23;60.43;67.59;59.29;55.96;51.23;44.63;42.3;40.37;41.75;43.67;49.19;59.08;75.58;53.23;40.73;36.4;32.77
32.8;29.63;27.54;24.23;25.33;33.33;45.43;56.04;61.08;55.63;46.71;41.03;37.2;36;35.38;35.53;38.33;45.2;62.6;72.03;51.3;42.99;37.58;33.97
32.14;31.01;29.4;26.64;26.8;31;40.76;56.57;61.53;57.13;48.01;40.93;36.49;35.39;34.91;36.54;37.93;47.54;59.83;71.4;51.01;37.52;35.5;32.4
35.21;34.54;30.99;28.09;30.49;30.55;35.2;39.39;43.49;42.38;40.59;38.18;35.68;34.8;34.49;35.21;38.29;44.93;50.94;61.7;55.43;44.68;41.3;35.42
33.09;27.78;21.86;20.47;20.43;20.5;21.78;26.27;28.6;33.43;36.45;37.2;34.8;29.5;26.56;25.44;27.65;31.43;42.88;53.43;50;39.43;37.2;29.93
31.1;29.54;27.75;25.8;26.82;33.01;46.43;62.1;65.01;62.46;59.22;55.54;47.85;45.9;42.19;42.83;45.99;53.37;62.47;71.17;60.93;46.5;39.18;35.18
37.69;36.27;34.19;33.58;33.98;38.23;54.21;69.05;67.83;66.04;62.5;59.92;53.75;50.86;49.89;49.98;52.26;57.97;66.2;81.59;62.99;55.36;52.22;39.35
37.06;35.36;33.16;32.84;34.96;36.56;50.5;63;72.79;70.09;67.81;64.01;58.08;54.72;52.59;51.8;52.77;58.56;65.07;82.02;59.67;51.18;45.64;36.98
36.84;35.3;33.61;33.06;33.72;36.89;51.5;65;67.37;65.92;63.65;60.34;51.87;48.67;46.37;47.49;48.77;53.89;59.75;64.11;51.63;43.02;38.56;32.77
32.77;32.77;31;29.18;31.47;34.8;52.04;66;71.57;70;70;67.04;62.5;57.8;55.04;53.43;52.43;57.34;65;74.46;59.86;51.76;48.49;39.9
